ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,WebframeHaveWorkedWith
825,USA,145000.0,Software Developer,Next.js
825,USA,145000.0,Software Developer,Node.js
825,USA,145000.0,Software Developer,Nuxt.js
825,USA,145000.0,Software Developer,React
825,USA,145000.0,Software Developer,Ruby on Rails
825,USA,145000.0,Software Developer,Strapi
825,USA,145000.0,Software Developer,Vue.js
825,USA,145000.0,Software Developer,WordPress
826,India,41872.0,Software Developer,jQuery
826,India,41872.0,Software Developer,Next.js
826,India,41872.0,Software Developer,React
826,India,41872.0,Software Developer,Ruby on Rails
828,Czech Republic,3040.0,Research & Education,Angular
828,Czech Republic,3040.0,Research & Education,AngularJS
828,Czech Republic,3040.0,Research & Education,Drupal
828,Czech Republic,3040.0,Research & Education,WordPress
830,USA,195000.0,Management,Express
830,USA,195000.0,Management,Node.js
830,USA,195000.0,Management,React
831,USA,165000.0,Software Developer,No webframe reported
833,Netherlands,36518.0,Software Developer,React
834,South Africa,75332.0,Data & AI,Django
834,South Africa,75332.0,Data & AI,Flask
834,South Africa,75332.0,Data & AI,Node.js
835,Pakistan,12921.0,Software Developer,Angular
835,Pakistan,12921.0,Software Developer,ASP.NET
835,Pakistan,12921.0,Software Developer,ASP.NET CORE
835,Pakistan,12921.0,Software Developer,jQuery
835,Pakistan,12921.0,Software Developer,Vue.js
836,Ukraine,24000.0,Software Developer,jQuery
836,Ukraine,24000.0,Software Developer,Next.js
836,Ukraine,24000.0,Software Developer,React
836,Ukraine,24000.0,Software Developer,WordPress
842,USA,127000.0,Research & Education,No webframe reported
844,USA,98000.0,Software Developer,React
844,USA,98000.0,Software Developer,Vue.js
845,USA,90000.0,Management,No webframe reported
847,France,53703.0,Software Developer,No webframe reported
853,USA,175000.0,Software Developer,Node.js
853,USA,175000.0,Software Developer,React
855,USA,159000.0,Software Developer,Angular
855,USA,159000.0,Software Developer,Next.js
855,USA,159000.0,Software Developer,Node.js
855,USA,159000.0,Software Developer,Nuxt.js
855,USA,159000.0,Software Developer,React
857,Uk,127388.0,Software Developer,Angular
857,Uk,127388.0,Software Developer,ASP.NET
857,Uk,127388.0,Software Developer,ASP.NET CORE
857,Uk,127388.0,Software Developer,Blazor
857,Uk,127388.0,Software Developer,jQuery
859,Uk,76433.0,Software Developer,ASP.NET
859,Uk,76433.0,Software Developer,ASP.NET CORE
859,Uk,76433.0,Software Developer,Blazor
859,Uk,76433.0,Software Developer,jQuery
859,Uk,76433.0,Software Developer,Node.js
859,Uk,76433.0,Software Developer,React
859,Uk,76433.0,Software Developer,Vue.js
859,Uk,76433.0,Software Developer,WordPress
861,Nicaragua,211000.0,Infrastructure & DevOps,React
861,Nicaragua,211000.0,Infrastructure & DevOps,Ruby on Rails
867,Romania,15536.0,Software Developer,Angular
867,Romania,15536.0,Software Developer,React
867,Romania,15536.0,Software Developer,Spring Boot
873,France,71962.0,Software Developer,Htmx
873,France,71962.0,Software Developer,Svelte
874,Germany,54777.0,Software Developer,Spring Boot
875,Israel,100381.0,Software Developer,Django
875,Israel,100381.0,Software Developer,Express
875,Israel,100381.0,Software Developer,NestJS
875,Israel,100381.0,Software Developer,Next.js
875,Israel,100381.0,Software Developer,Node.js
875,Israel,100381.0,Software Developer,React
875,Israel,100381.0,Software Developer,Vue.js
877,Finland,80555.0,Software Developer,No webframe reported
879,Netherlands,60147.0,Software Developer,No webframe reported
881,USA,170000.0,Software Developer,Angular
881,USA,170000.0,Software Developer,ASP.NET CORE
881,USA,170000.0,Software Developer,Spring Boot
883,Switzerland,89134.0,Software Developer,Next.js
883,Switzerland,89134.0,Software Developer,Node.js
883,Switzerland,89134.0,Software Developer,Svelte
883,Switzerland,89134.0,Software Developer,Vue.js
884,Serbia,413.0,Software Developer,Express
884,Serbia,413.0,Software Developer,Fastify
884,Serbia,413.0,Software Developer,jQuery
884,Serbia,413.0,Software Developer,Node.js
884,Serbia,413.0,Software Developer,Nuxt.js
884,Serbia,413.0,Software Developer,Vue.js
886,USA,190000.0,Software Developer,Astro
886,USA,190000.0,Software Developer,Node.js
886,USA,190000.0,Software Developer,React
889,Croatia,167554.0,Research & Education,FastAPI
889,Croatia,167554.0,Research & Education,Flask
889,Croatia,167554.0,Research & Education,Node.js
889,Croatia,167554.0,Research & Education,React
889,Croatia,167554.0,Research & Education,Spring Boot
890,Poland,38604.0,Software Developer,No webframe reported
891,Portugal,83777.0,Software Developer,Express
891,Portugal,83777.0,Software Developer,jQuery
891,Portugal,83777.0,Software Developer,Node.js
891,Portugal,83777.0,Software Developer,Symfony
892,Netherlands,38666.0,Software Developer,Angular
892,Netherlands,38666.0,Software Developer,AngularJS
892,Netherlands,38666.0,Software Developer,NestJS
893,USA,120000.0,Security & Blockchain,No webframe reported
894,Uk,112101.0,Software Developer,No webframe reported
898,USA,85000.0,Infrastructure & DevOps,No webframe reported
901,Brazil,34609.0,Software Developer,Express
901,Brazil,34609.0,Software Developer,NestJS
901,Brazil,34609.0,Software Developer,Next.js
901,Brazil,34609.0,Software Developer,React
903,USA,160000.0,Software Developer,Angular
903,USA,160000.0,Software Developer,NestJS
903,USA,160000.0,Software Developer,Node.js
907,Ukraine,10000.0,Software Developer,ASP.NET
907,Ukraine,10000.0,Software Developer,ASP.NET CORE
907,Ukraine,10000.0,Software Developer,Node.js
907,Ukraine,10000.0,Software Developer,Ruby on Rails
909,Ukraine,1500.0,Software Developer,Express
909,Ukraine,1500.0,Software Developer,NestJS
909,Ukraine,1500.0,Software Developer,Next.js
909,Ukraine,1500.0,Software Developer,Node.js
909,Ukraine,1500.0,Software Developer,React
909,Ukraine,1500.0,Software Developer,Vue.js
912,Sweden,76307.0,Software Developer,No webframe reported
913,Israel,1889.0,Software Developer,Next.js
913,Israel,1889.0,Software Developer,Node.js
913,Israel,1889.0,Software Developer,React
916,Hungary,45655.0,Software Developer,Deno
916,Hungary,45655.0,Software Developer,React
916,Hungary,45655.0,Software Developer,Vue.js
917,Spain,19333.0,Software Developer,Next.js
917,Spain,19333.0,Software Developer,Node.js
917,Spain,19333.0,Software Developer,React
917,Spain,19333.0,Software Developer,WordPress
918,USA,174000.0,Software Developer,ASP.NET
918,USA,174000.0,Software Developer,ASP.NET CORE
918,USA,174000.0,Software Developer,jQuery
922,Portugal,26852.0,Software Developer,jQuery
922,Portugal,26852.0,Software Developer,Symfony
922,Portugal,26852.0,Software Developer,WordPress
923,Netherlands,53703.0,Software Developer,No webframe reported
925,USA,250.0,Software Developer,Django
926,USA,119000.0,Software Developer,Angular
926,USA,119000.0,Software Developer,Node.js
926,USA,119000.0,Software Developer,React
926,USA,119000.0,Software Developer,Ruby on Rails
926,USA,119000.0,Software Developer,Spring Boot
926,USA,119000.0,Software Developer,Svelte
927,Israel,183493.0,Data & AI,No webframe reported
928,Russia,33613.0,Infrastructure & DevOps,FastAPI
928,Russia,33613.0,Infrastructure & DevOps,Flask
928,Russia,33613.0,Infrastructure & DevOps,jQuery
928,Russia,33613.0,Infrastructure & DevOps,Node.js
929,Portugal,33296.0,Infrastructure & DevOps,Laravel
930,USA,80000.0,Software Developer,Node.js
932,USA,220000.0,Other,Django
934,USA,100000.0,Software Developer,No webframe reported
935,Spain,51555.0,Software Developer,ASP.NET
935,Spain,51555.0,Software Developer,ASP.NET CORE
936,France,19333.0,Software Developer,No webframe reported
938,USA,170000.0,Software Developer,Django
938,USA,170000.0,Software Developer,FastAPI
938,USA,170000.0,Software Developer,Htmx
941,USA,126000.0,Software Developer,Angular
941,USA,126000.0,Software Developer,AngularJS
941,USA,126000.0,Software Developer,Spring Boot
942,USA,78000.0,Software Developer,ASP.NET
942,USA,78000.0,Software Developer,ASP.NET CORE
942,USA,78000.0,Software Developer,Blazor
942,USA,78000.0,Software Developer,Django
942,USA,78000.0,Software Developer,Express
942,USA,78000.0,Software Developer,Flask
942,USA,78000.0,Software Developer,jQuery
942,USA,78000.0,Software Developer,Next.js
942,USA,78000.0,Software Developer,Node.js
942,USA,78000.0,Software Developer,React
942,USA,78000.0,Software Developer,Remix
942,USA,78000.0,Software Developer,WordPress
943,USA,80000.0,Management,Angular
943,USA,80000.0,Management,AngularJS
943,USA,80000.0,Management,NestJS
943,USA,80000.0,Management,Node.js
943,USA,80000.0,Management,WordPress
944,Bangladesh,23454.0,Software Developer,Django
944,Bangladesh,23454.0,Software Developer,FastAPI
944,Bangladesh,23454.0,Software Developer,Laravel
944,Bangladesh,23454.0,Software Developer,NestJS
944,Bangladesh,23454.0,Software Developer,Next.js
944,Bangladesh,23454.0,Software Developer,Spring Boot
944,Bangladesh,23454.0,Software Developer,Symfony
945,Iran,60000.0,Software Developer,No webframe reported
948,India,8614.0,Software Developer,jQuery
948,India,8614.0,Software Developer,Next.js
948,India,8614.0,Software Developer,Node.js
948,India,8614.0,Software Developer,React
951,Cyprus,83777.0,Software Developer,No webframe reported
953,Canada,218079.0,Software Developer,Angular
953,Canada,218079.0,Software Developer,Django
953,Canada,218079.0,Software Developer,FastAPI
953,Canada,218079.0,Software Developer,Flask
953,Canada,218079.0,Software Developer,Htmx
953,Canada,218079.0,Software Developer,Spring Boot
954,Indonesia,22079.0,Research & Education,Deno
954,Indonesia,22079.0,Research & Education,Express
954,Indonesia,22079.0,Research & Education,Fastify
954,Indonesia,22079.0,Research & Education,jQuery
954,Indonesia,22079.0,Research & Education,NestJS
954,Indonesia,22079.0,Research & Education,Next.js
954,Indonesia,22079.0,Research & Education,Node.js
954,Indonesia,22079.0,Research & Education,React
954,Indonesia,22079.0,Research & Education,Remix
954,Indonesia,22079.0,Research & Education,Strapi
957,Denmark,129602.0,Management,Node.js
957,Denmark,129602.0,Management,Vue.js
958,France,93642.0,Software Developer,ASP.NET
958,France,93642.0,Software Developer,ASP.NET CORE
958,France,93642.0,Software Developer,jQuery
960,Netherlands,66162.0,Software Developer,Angular
960,Netherlands,66162.0,Software Developer,Express
960,Netherlands,66162.0,Software Developer,NestJS
960,Netherlands,66162.0,Software Developer,Node.js
961,South Africa,64570.0,Software Developer,ASP.NET
961,South Africa,64570.0,Software Developer,ASP.NET CORE
961,South Africa,64570.0,Software Developer,Htmx
961,South Africa,64570.0,Software Developer,jQuery
961,South Africa,64570.0,Software Developer,Node.js
961,South Africa,64570.0,Software Developer,React
961,South Africa,64570.0,Software Developer,WordPress
964,Netherlands,53703.0,Software Developer,Angular
964,Netherlands,53703.0,Software Developer,ASP.NET CORE
964,Netherlands,53703.0,Software Developer,React
964,Netherlands,53703.0,Software Developer,Remix
965,Japan,66826.0,Software Developer,Node.js
965,Japan,66826.0,Software Developer,React
965,Japan,66826.0,Software Developer,Ruby on Rails
966,Slovenia,26852.0,Software Developer,Drupal
966,Slovenia,26852.0,Software Developer,Elm
966,Slovenia,26852.0,Software Developer,WordPress
967,Uk,152865.0,Infrastructure & DevOps,No webframe reported
969,Poland,3465.0,Software Developer,Angular
969,Poland,3465.0,Software Developer,ASP.NET
969,Poland,3465.0,Software Developer,ASP.NET CORE
969,Poland,3465.0,Software Developer,jQuery
969,Poland,3465.0,Software Developer,Laravel
969,Poland,3465.0,Software Developer,Next.js
969,Poland,3465.0,Software Developer,Node.js
969,Poland,3465.0,Software Developer,React
969,Poland,3465.0,Software Developer,Vue.js
969,Poland,3465.0,Software Developer,Yii 2
972,USA,45000.0,Research & Education,No webframe reported
973,Uk,75159.0,Data & AI,No webframe reported
975,Netherlands,69814.0,Software Developer,Angular
975,Netherlands,69814.0,Software Developer,Express
975,Netherlands,69814.0,Software Developer,FastAPI
975,Netherlands,69814.0,Software Developer,Flask
975,Netherlands,69814.0,Software Developer,NestJS
977,USA,90000.0,Research & Education,No webframe reported
978,USA,130000.0,Software Developer,ASP.NET CORE
978,USA,130000.0,Software Developer,Next.js
978,USA,130000.0,Software Developer,Node.js
978,USA,130000.0,Software Developer,React
980,Uk,44586.0,Infrastructure & DevOps,Flask
984,Germany,75184.0,Software Developer,No webframe reported
986,Poland,91809.0,Software Developer,No webframe reported
987,USA,73500.0,Software Developer,Django
987,USA,73500.0,Software Developer,jQuery
989,USA,155000.0,Software Developer,Django
989,USA,155000.0,Software Developer,FastAPI
989,USA,155000.0,Software Developer,React
992,Bosnia and Herzegovina,2468.0,Software Developer,No webframe reported
993,Switzerland,122559.0,Software Developer,Angular
993,Switzerland,122559.0,Software Developer,ASP.NET CORE
993,Switzerland,122559.0,Software Developer,Drupal
993,Switzerland,122559.0,Software Developer,Express
993,Switzerland,122559.0,Software Developer,Node.js
993,Switzerland,122559.0,Software Developer,Svelte
994,USA,184000.0,Software Developer,Angular
994,USA,184000.0,Software Developer,ASP.NET CORE
995,Israel,87429.0,Software Developer,No webframe reported
997,USA,150000.0,Software Developer,Angular
997,USA,150000.0,Software Developer,AngularJS
997,USA,150000.0,Software Developer,Django
997,USA,150000.0,Software Developer,Express
997,USA,150000.0,Software Developer,FastAPI
997,USA,150000.0,Software Developer,Flask
997,USA,150000.0,Software Developer,React
997,USA,150000.0,Software Developer,Vue.js
999,Poland,8909.0,Research & Education,No webframe reported
1001,Saudi Arabia,210645.0,Software Developer,Laravel
1003,USA,130000.0,Software Developer,React
1004,Uk,101910.0,Software Developer,Express
1004,Uk,101910.0,Software Developer,Next.js
1004,Uk,101910.0,Software Developer,Node.js
1004,Uk,101910.0,Software Developer,React
1005,France,79481.0,Software Developer,Flask
1005,France,79481.0,Software Developer,Next.js
1005,France,79481.0,Software Developer,Node.js
1005,France,79481.0,Software Developer,Vue.js
1006,India,17945.0,Software Developer,No webframe reported
1008,South Africa,4843.0,Software Developer,Express
1008,South Africa,4843.0,Software Developer,jQuery
1008,South Africa,4843.0,Software Developer,WordPress
1009,Ukraine,63600.0,Software Developer,No webframe reported
1011,Czech Republic,34748.0,Software Developer,No webframe reported
1013,USA,75000.0,Data & AI,No webframe reported
1014,Uk,63694.0,Software Developer,No webframe reported
1016,USA,80000.0,Software Developer,ASP.NET
1016,USA,80000.0,Software Developer,ASP.NET CORE
1018,Germany,7733.0,Infrastructure & DevOps,Htmx
1018,Germany,7733.0,Infrastructure & DevOps,WordPress
1019,Mexico,49354.0,Software Developer,ASP.NET
1019,Mexico,49354.0,Software Developer,ASP.NET CORE
1020,USA,160000.0,Software Developer,AngularJS
1020,USA,160000.0,Software Developer,Django
1020,USA,160000.0,Software Developer,jQuery
1020,USA,160000.0,Software Developer,Ruby on Rails
1021,Ukraine,4937.0,Software Developer,ASP.NET CORE
1021,Ukraine,4937.0,Software Developer,Blazor
1022,Bulgaria,82384.0,Software Developer,Django
1022,Bulgaria,82384.0,Software Developer,Flask
1024,USA,130000.0,Software Developer,No webframe reported
1025,USA,132612.0,Software Developer,ASP.NET
1025,USA,132612.0,Software Developer,ASP.NET CORE
1025,USA,132612.0,Software Developer,Blazor
1025,USA,132612.0,Software Developer,Deno
1025,USA,132612.0,Software Developer,Express
1025,USA,132612.0,Software Developer,Next.js
1025,USA,132612.0,Software Developer,Node.js
1025,USA,132612.0,Software Developer,React
1025,USA,132612.0,Software Developer,Svelte
1028,Russia,47059.0,Software Developer,FastAPI
1029,Philippines,25532.0,Software Developer,Django
1030,Ukraine,15876.0,Software Developer,Angular
1030,Ukraine,15876.0,Software Developer,AngularJS
1030,Ukraine,15876.0,Software Developer,ASP.NET
1030,Ukraine,15876.0,Software Developer,ASP.NET CORE
1030,Ukraine,15876.0,Software Developer,Express
1030,Ukraine,15876.0,Software Developer,jQuery
1030,Ukraine,15876.0,Software Developer,NestJS
1030,Ukraine,15876.0,Software Developer,Next.js
1030,Ukraine,15876.0,Software Developer,Node.js
1030,Ukraine,15876.0,Software Developer,Vue.js
1032,USA,73000.0,Software Developer,React
1032,USA,73000.0,Software Developer,Spring Boot
