ResponseId,Age,Country_Normalized,EdLevel_Normalized,devtype_grouped,YearsCodePro_Normalized,ConvertedCompYearly,RemoteWork
1090,45-54 years old,USA,Some college,Management,18.0,150000.0,Remote
1093,25-34 years old,Hungary,Bachelor degree,Software Developer,6.0,48916.0,Hybrid
1094,35-44 years old,Germany,high-school,Software Developer,22.0,69814.0,Hybrid
1095,25-34 years old,USA,Bachelor degree,Software Developer,10.0,207000.0,Remote
1096,25-34 years old,Ukraine,Master degree,Software Developer,4.0,2616.0,Hybrid
1097,35-44 years old,Germany,Master degree,Other,14.0,122443.0,Remote
1099,25-34 years old,Portugal,Master degree,Software Developer,10.0,91295.0,Remote
1100,35-44 years old,Canada,Master degree,Software Developer,16.0,79962.0,Hybrid
1101,35-44 years old,Italy,Professional degree,Research & Education,7.0,26852.0,In-person
1106,25-34 years old,USA,Professional degree,Research & Education,2.0,130000.0,In-person
1109,18-24 years old,Netherlands,Bachelor degree,Software Developer,3.0,69814.0,Hybrid
1111,45-54 years old,Turkey,Bachelor degree,Software Developer,10.0,71874.0,Remote
1114,35-44 years old,USA,Some college,Software Developer,6.0,160000.0,Remote
1115,18-24 years old,Switzerland,other,Software Developer,4.0,69959.0,Hybrid
1116,18-24 years old,Israel,Bachelor degree,Software Developer,2.0,10794.0,In-person
1117,18-24 years old,Ecuador,Some college,Software Developer,0.0,5400.0,In-person
1121,18-24 years old,Latvia,high-school,Software Developer,2.0,21481.0,Hybrid
1122,25-34 years old,Poland,Bachelor degree,Infrastructure & DevOps,8.0,81663.0,Hybrid
1123,35-44 years old,Argentina,Some college,Software Developer,19.0,24000.0,Hybrid
1124,25-34 years old,Brazil,Bachelor degree,Software Developer,12.0,52800.0,Remote
1125,35-44 years old,Uk,Bachelor degree,Software Developer,18.0,50955.0,Hybrid
1126,25-34 years old,India,Bachelor degree,Software Developer,4.0,7178.0,Hybrid
1129,25-34 years old,USA,Some college,Software Developer,6.0,137000.0,Hybrid
1131,45-54 years old,Brazil,Bachelor degree,Software Developer,27.0,18462.0,Hybrid
1132,25-34 years old,USA,Bachelor degree,Security & Blockchain,10.0,150000.0,Remote
1138,25-34 years old,USA,high-school,Infrastructure & DevOps,7.0,120000.0,Hybrid
1139,25-34 years old,India,Bachelor degree,Software Developer,7.0,20577.0,Remote
1140,45-54 years old,Uk,Some college,Software Developer,22.0,127388.0,Remote
1141,25-34 years old,Poland,Master degree,Software Developer,4.0,56917.0,Hybrid
1142,18-24 years old,USA,Bachelor degree,Software Developer,4.0,75000.0,Hybrid
1144,35-44 years old,USA,Master degree,Research & Education,8.0,87500.0,Hybrid
1145,25-34 years old,USA,Bachelor degree,Software Developer,7.0,70000.0,In-person
1148,45-54 years old,Italy,Some college,Software Developer,28.0,37592.0,Hybrid
1152,35-44 years old,USA,Some college,Software Developer,17.0,126000.0,Hybrid
1154,35-44 years old,USA,Bachelor degree,Software Developer,13.0,152000.0,Remote
1157,18-24 years old,Algeria,Master degree,Software Developer,1.0,8010.0,Hybrid
1159,18-24 years old,Italy,high-school,Software Developer,5.0,19743.0,Remote
1161,35-44 years old,Russia,Some college,Software Developer,22.0,46387.0,Remote
1162,25-34 years old,Uk,Bachelor degree,Software Developer,6.0,125859.0,Remote
1163,18-24 years old,Ukraine,Some college,Software Developer,1.0,640.0,Hybrid
1164,35-44 years old,Sweden,high-school,Software Developer,15.0,66769.0,Remote
1165,35-44 years old,Germany,Master degree,Software Developer,12.0,77332.0,In-person
1166,45-54 years old,USA,Bachelor degree,Software Developer,25.0,135000.0,Remote
1167,35-44 years old,Argentina,high-school,Software Developer,14.0,105000.0,Remote
1168,25-34 years old,Italy,Master degree,Software Developer,3.0,37592.0,Hybrid
1170,25-34 years old,USA,Master degree,Other,12.0,165000.0,Hybrid
1171,45-54 years old,Canada,Bachelor degree,Management,26.0,116309.0,Hybrid
1172,25-34 years old,Venezuela,Bachelor degree,Software Developer,9.0,13200.0,Remote
1174,25-34 years old,Uk,Master degree,Software Developer,4.0,50955.0,In-person
1177,25-34 years old,USA,Bachelor degree,Software Developer,10.0,17000.0,Remote
1178,55-64 years old,USA,Master degree,Software Developer,23.0,165000.0,Remote
1180,18-24 years old,USA,Master degree,Research & Education,2.0,125000.0,Hybrid
1182,35-44 years old,USA,Bachelor degree,Software Developer,9.0,200000.0,Remote
1184,18-24 years old,Ukraine,Some college,Software Developer,2.0,1800.0,Remote
1185,25-34 years old,USA,Bachelor degree,Infrastructure & DevOps,10.0,130000.0,Remote
1188,25-34 years old,USA,Master degree,Software Developer,3.0,102000.0,Remote
1189,35-44 years old,Kazakhstan,Bachelor degree,Other,21.0,53171.0,Hybrid
1190,25-34 years old,USA,Bachelor degree,Software Developer,3.0,65000.0,Hybrid
1191,25-34 years old,Uk,Bachelor degree,Software Developer,5.0,44586.0,Remote
1194,25-34 years old,USA,Bachelor degree,Software Developer,12.0,192000.0,In-person
1197,55-64 years old,Germany,Master degree,Software Developer,30.0,96666.0,Remote
1198,55-64 years old,Russia,Master degree,Software Developer,20.0,16807.0,Remote
1200,25-34 years old,Germany,Master degree,Infrastructure & DevOps,4.0,69814.0,Hybrid
1204,55-64 years old,USA,Bachelor degree,Management,30.0,100000.0,In-person
1205,25-34 years old,France,Master degree,Software Developer,8.0,9538.0,Remote
1206,25-34 years old,Germany,Some college,Software Developer,3.0,67129.0,Remote
1207,45-54 years old,USA,Bachelor degree,Software Developer,21.0,163000.0,Remote
1210,18-24 years old,Germany,Bachelor degree,Software Developer,3.0,53703.0,Hybrid
1212,35-44 years old,Malaysia,Bachelor degree,Software Developer,16.0,30512.0,Hybrid
1213,18-24 years old,Bangladesh,Bachelor degree,Software Developer,1.0,127.0,In-person
1214,25-34 years old,Finland,Bachelor degree,Management,12.0,115999.0,Hybrid
1216,25-34 years old,USA,Associate degree,Software Developer,4.0,102907.0,Remote
1218,25-34 years old,Denmark,Bachelor degree,Other,7.0,86401.0,Hybrid
1219,35-44 years old,USA,Bachelor degree,Software Developer,10.0,180000.0,Remote
1221,35-44 years old,Greece,Master degree,Data & AI,10.0,21481.0,In-person
1224,25-34 years old,Zimbabwe,Bachelor degree,Software Developer,3.0,7200.0,Remote
1225,25-34 years old,USA,Bachelor degree,Software Developer,8.0,115000.0,Remote
1226,35-44 years old,Romania,Bachelor degree,Software Developer,20.0,86309.0,Remote
1227,25-34 years old,Greece,Bachelor degree,Software Developer,9.0,102036.0,Remote
1228,18-24 years old,Georgia,Bachelor degree,Software Developer,6.0,70000.0,Remote
1230,25-34 years old,France,Master degree,Data & AI,1.0,53703.0,Hybrid
1231,25-34 years old,Brazil,Bachelor degree,Software Developer,16.0,132.0,Remote
1232,35-44 years old,Belgium,Master degree,Software Developer,32.0,69814.0,Hybrid
1233,25-34 years old,USA,Bachelor degree,Software Developer,5.0,140000.0,Hybrid
1235,25-34 years old,USA,Bachelor degree,Software Developer,5.0,102500.0,Remote
1236,25-34 years old,USA,Bachelor degree,Software Developer,11.0,108000.0,Hybrid
1238,35-44 years old,Canada,Bachelor degree,Management,15.0,75601.0,Hybrid
1239,35-44 years old,Russia,Professional degree,Software Developer,4.0,49972.0,Remote
1240,25-34 years old,Slovakia,Master degree,Other,8.0,4618.0,Hybrid
1241,35-44 years old,Afghanistan,Professional degree,Software Developer,16.0,3279.0,Remote
1244,55-64 years old,Argentina,high-school,Software Developer,36.0,53541.0,Remote
1246,25-34 years old,Belgium,Master degree,Software Developer,11.0,91295.0,Hybrid
1249,25-34 years old,Mexico,Bachelor degree,Software Developer,11.0,15095.0,In-person
1251,35-44 years old,Czech Republic,Bachelor degree,Management,23.0,134258.0,Hybrid
1254,35-44 years old,Sweden,other,Software Developer,15.0,51507.0,Hybrid
1260,25-34 years old,USA,Bachelor degree,Software Developer,6.0,132000.0,Hybrid
1262,35-44 years old,Germany,Bachelor degree,Software Developer,9.0,80555.0,Remote
1263,45-54 years old,Sweden,Professional degree,Software Developer,25.0,114461.0,Hybrid
1264,35-44 years old,USA,Bachelor degree,Software Developer,16.0,140000.0,Remote
1267,25-34 years old,Malta,Bachelor degree,Management,13.0,71962.0,Hybrid
1271,35-44 years old,Ukraine,Master degree,Software Developer,7.0,120000.0,Remote
1272,18-24 years old,Germany,high-school,Software Developer,3.0,12889.0,In-person
1273,25-34 years old,USA,Master degree,Management,12.0,200000.0,Hybrid
1274,25-34 years old,Nicaragua,Master degree,Software Developer,4.0,326.0,In-person
1275,55-64 years old,Germany,Master degree,Software Developer,28.0,107406.0,Remote
1276,25-34 years old,USA,Master degree,Software Developer,5.0,200000.0,Hybrid
1277,35-44 years old,USA,Master degree,Software Developer,17.0,93000.0,Remote
1279,35-44 years old,USA,Bachelor degree,Software Developer,10.0,155250.0,Remote
1281,35-44 years old,Germany,Bachelor degree,Software Developer,22.0,118147.0,Hybrid
1283,55-64 years old,Uk,Bachelor degree,Software Developer,34.0,95541.0,Remote
1284,45-54 years old,Canada,Master degree,Software Developer,24.0,109039.0,Remote
1285,18-24 years old,USA,Bachelor degree,Software Developer,5.0,102000.0,Remote
1287,35-44 years old,Romania,Bachelor degree,Management,6.0,107887.0,Remote
1288,25-34 years old,Germany,high-school,Infrastructure & DevOps,9.0,73036.0,Hybrid
1290,55-64 years old,USA,Bachelor degree,Software Developer,17.0,150000.0,Remote
1291,45-54 years old,USA,Professional degree,Research & Education,25.0,205000.0,Remote
1293,45-54 years old,USA,Bachelor degree,Software Developer,15.0,165000.0,Remote
1296,55-64 years old,Uk,Bachelor degree,Software Developer,32.0,101910.0,Hybrid
1297,35-44 years old,Germany,Master degree,Other,11.0,81629.0,Remote
1298,25-34 years old,Canada,Master degree,Software Developer,8.0,74874.0,Remote
1299,18-24 years old,Germany,Some college,Software Developer,7.0,107406.0,Hybrid
1300,18-24 years old,Germany,Some college,Software Developer,1.0,15466.0,Hybrid
1310,25-34 years old,Germany,Professional degree,Research & Education,11.0,64444.0,Hybrid
1314,35-44 years old,Russia,Master degree,Management,16.0,4762.0,Remote
1317,25-34 years old,France,Master degree,Software Developer,6.0,53703.0,In-person
1318,25-34 years old,USA,Bachelor degree,Software Developer,8.0,91500.0,In-person
1320,25-34 years old,USA,Master degree,Software Developer,7.0,140000.0,Hybrid
1322,35-44 years old,USA,Bachelor degree,Software Developer,13.0,97000.0,Remote
1323,35-44 years old,Russia,Bachelor degree,Software Developer,13.0,29756.0,Remote
1326,35-44 years old,Germany,Master degree,Research & Education,17.0,85983.0,Hybrid
1331,18-24 years old,USA,Bachelor degree,Data & AI,2.0,35000.0,Hybrid
1332,25-34 years old,Spain,Some college,Management,10.0,59073.0,Hybrid
1333,35-44 years old,Czech Republic,Bachelor degree,Software Developer,18.0,44304.0,Remote
1337,25-34 years old,Italy,Some college,Software Developer,10.0,214812.0,Remote
1339,25-34 years old,Uk,Bachelor degree,Software Developer,3.0,53503.0,Hybrid
1340,35-44 years old,Germany,Professional degree,Data & AI,10.0,107406.0,Hybrid
1341,25-34 years old,Brazil,Master degree,Software Developer,8.0,23311.0,Remote
1342,45-54 years old,Denmark,Master degree,Other,2.0,144002.0,Hybrid
1343,25-34 years old,Belgium,Bachelor degree,Software Developer,2.0,38666.0,Hybrid
1344,25-34 years old,Belarus,Bachelor degree,Software Developer,6.0,3051.0,Remote
1346,35-44 years old,USA,Bachelor degree,Software Developer,11.0,110000.0,In-person
1347,35-44 years old,Uk,Bachelor degree,Software Developer,20.0,71814.0,Hybrid
1348,35-44 years old,Brazil,Some college,Software Developer,15.0,96227.0,Remote
1349,25-34 years old,USA,Bachelor degree,Software Developer,12.0,140000.0,Remote
1350,35-44 years old,Germany,Bachelor degree,Management,22.0,107406.0,Hybrid
1352,25-34 years old,Israel,high-school,Software Developer,7.0,119810.0,Hybrid
1353,45-54 years old,USA,Bachelor degree,Management,25.0,190000.0,Hybrid
1354,25-34 years old,India,Bachelor degree,Software Developer,10.0,95708.0,Hybrid
1356,35-44 years old,Lithuania,Master degree,Security & Blockchain,14.0,128887.0,Remote
1357,25-34 years old,Bulgaria,Master degree,Software Developer,8.0,40276.0,Remote
1358,35-44 years old,India,Master degree,Software Developer,20.0,57425.0,Remote
1361,35-44 years old,Colombia,Bachelor degree,Management,14.0,50467.0,Remote
1362,18-24 years old,Morocco,high-school,Software Developer,1.0,3618.0,Remote
1364,45-54 years old,USA,Master degree,Software Developer,29.0,160000.0,Hybrid
1366,25-34 years old,Brazil,Master degree,Software Developer,5.0,81681.0,Remote
1367,35-44 years old,Spain,Master degree,Software Developer,21.0,53703.0,In-person
1369,25-34 years old,Finland,Bachelor degree,Software Developer,4.0,80555.0,In-person
1372,25-34 years old,Austria,Master degree,Software Developer,5.0,161109.0,Remote
1374,Under 18 years old,Germany,high-school,Software Developer,0.0,1181.0,In-person
1376,25-34 years old,Uk,Some college,Software Developer,10.0,47134.0,Hybrid
1377,35-44 years old,USA,high-school,Infrastructure & DevOps,12.0,133600.0,Hybrid
1380,25-34 years old,France,Master degree,Software Developer,8.0,69814.0,Hybrid
1387,45-54 years old,USA,Bachelor degree,Software Developer,31.0,150000.0,Remote
1388,45-54 years old,Spain,Professional degree,Management,28.0,107406.0,Remote
1389,35-44 years old,Germany,Master degree,Management,12.0,103110.0,Hybrid
1390,35-44 years old,Germany,Bachelor degree,Software Developer,17.0,93443.0,Remote
1393,25-34 years old,Canada,Bachelor degree,Infrastructure & DevOps,12.0,138117.0,Remote
1394,25-34 years old,India,Bachelor degree,Software Developer,10.0,95708.0,Hybrid
1396,18-24 years old,USA,Bachelor degree,Software Developer,2.0,88000.0,Hybrid
1399,25-34 years old,Portugal,Associate degree,Software Developer,9.0,53703.0,Remote
1402,45-54 years old,USA,Bachelor degree,Software Developer,25.0,144000.0,Hybrid
1403,25-34 years old,Ukraine,Master degree,Software Developer,5.0,29621.0,Remote
1404,18-24 years old,Egypt,Associate degree,Software Developer,0.0,5000.0,Remote
1405,35-44 years old,Denmark,Bachelor degree,Software Developer,17.0,79201.0,Hybrid
1406,65 years or older,Belgium,Professional degree,Software Developer,45.0,93244.0,In-person
1407,45-54 years old,France,Master degree,Research & Education,20.0,64444.0,Hybrid
1409,25-34 years old,USA,Bachelor degree,Software Developer,4.0,120000.0,Remote
1410,35-44 years old,Italy,Some college,Software Developer,7.0,42962.0,Hybrid
1415,45-54 years old,USA,Bachelor degree,Software Developer,19.0,158000.0,Hybrid
1416,45-54 years old,Norway,Master degree,Software Developer,24.0,107630.0,In-person
1417,35-44 years old,Brazil,Associate degree,Design & Hardware,15.0,18649.0,In-person
1418,35-44 years old,Brazil,Master degree,Software Developer,10.0,130541.0,Remote
1420,25-34 years old,Netherlands,Bachelor degree,Infrastructure & DevOps,6.0,85184.0,Hybrid
1421,45-54 years old,Denmark,Master degree,Research & Education,26.0,72001.0,Remote
1422,25-34 years old,USA,Bachelor degree,Software Developer,6.0,145000.0,Hybrid
1423,18-24 years old,USA,Bachelor degree,Software Developer,2.0,149000.0,Hybrid
1424,35-44 years old,USA,Bachelor degree,Software Developer,6.0,90000.0,Hybrid
1426,25-34 years old,Ukraine,Bachelor degree,Software Developer,8.0,50000.0,Remote
1430,45-54 years old,Netherlands,Bachelor degree,Software Developer,26.0,57999.0,In-person
1433,35-44 years old,Argentina,Bachelor degree,Software Developer,16.0,27934.0,Hybrid
1434,55-64 years old,USA,Master degree,Software Developer,26.0,180000.0,Remote
1435,25-34 years old,Canada,Professional degree,Software Developer,5.0,72693.0,Remote
1438,55-64 years old,USA,Master degree,Software Developer,19.0,176800.0,Remote
1441,35-44 years old,USA,Associate degree,Software Developer,20.0,200000.0,Remote
1443,25-34 years old,Germany,Master degree,Software Developer,6.0,89147.0,Hybrid
1444,35-44 years old,France,Master degree,Software Developer,13.0,60546.0,Hybrid
1446,35-44 years old,Montenegro,Some college,Software Developer,24.0,128887.0,Remote
1448,25-34 years old,Poland,Bachelor degree,Software Developer,6.0,49889.0,Remote
1449,25-34 years old,Ukraine,Bachelor degree,Software Developer,7.0,120000.0,Remote
1451,35-44 years old,Germany,Professional degree,Infrastructure & DevOps,15.0,85925.0,Hybrid
1452,35-44 years old,Germany,Master degree,Software Developer,10.0,51426.0,Hybrid
1456,35-44 years old,France,Master degree,Software Developer,14.0,107406.0,Hybrid
1457,35-44 years old,USA,Bachelor degree,Software Developer,19.0,175000.0,Remote
1459,35-44 years old,Uk,Bachelor degree,Software Developer,17.0,71337.0,In-person
